NAME	DESCRIPTION	SP-IR-P35-1	SP-IR-P35-2	SP-IR-P35-3	SP-IR-P35-4	SP-IR-P35-5	SP-IR-P35-6	MI-P35-1	MI-P35-2	MI-P35-3	MI-P35-4	MI-P35-5	MI-P35-6
TRIP11	na	0.790163492	0.762383558	0.742194176	0.790163032	0.816613733	0.816613733	0.938118578	0.878062603	0.93408487	0.910174403	0.940167759	0.965998817
ATXN3	na	0.180518378	0.199052542	0.1552152	0.174260857	0.196500883	0.196500883	0.182842871	0.197622041	0.226329594	0.203449191	0.181756425	0.196843839
ENSSSCG00000002449	na	0.130376599	0.140531198	0.104520515	0.117532312	0.125387298	0.125387298	0.126981022	0.086627209	0.144030114	0.106109336	0.144441715	0.12174213
CPSF2	na	0.198048847	0.20284066	0.177162194	0.194531052	0.196606311	0.196606311	0.170781406	0.174018293	0.155737339	0.157826068	0.175873615	0.200522492
ENSSSCG00000033555	na	0.001139116	0.001483939	0.007300963	0.002554982	0.001752413	0.001752413	0	0	0.002069088	0	0	0.001551239
SLC24A4	na	0.091310678	0.087710008	0.099971062	0.076454055	0.075484316	0.075484316	0.073656885	0.087875186	0.063196295	0.071297459	0.065684552	0.062986366
RIN3	na	0.469783311	0.494625268	0.474599978	0.481448375	0.523503443	0.523503443	0.566563307	0.556410642	0.618054413	0.565841222	0.511121941	0.558847264
RF00591.5	na	0	0	0	0	0	0	0	0	0	0	0	0
LGMN	na	0.200599639	0.173801511	0.183359287	0.17412922	0.178826669	0.178826669	0.192240588	0.210537352	0.173228338	0.16868602	0.216774501	0.187889378
GOLGA5	na	0.031738066	0.033565192	0.034814334	0.038442179	0.048654189	0.048654189	0	0	0	0	0	0
CHGA	na	0	0	0	0	0	0	0	0	0	0	0	0
ITPK1	na	0.149746012	0.161299366	0.148868978	0.150440074	0.152544052	0.152544052	0.111722925	0.132959641	0.108280077	0.104517312	0.146320815	0.12005254
TMEM251	na	0.036451071	0.026173352	0.040386589	0.035162793	0.027579698	0.027579698	0.044068373	0.043388685	0.047900093	0.031111617	0.042348219	0.038003191
GON7	na	0.051959473	0.048436313	0.045087332	0.060006764	0.048629453	0.048629453	0.075603345	0.073589372	0.093197573	0.070414763	0.072108344	0.059231539
ENSSSCG00000002460	na	0.070573149	0.066535243	0.079021841	0.047985735	0.061722611	0.061722611	0.062722934	0.072973138	0.048377269	0.062387477	0.072789554	0.05084719
BTBD7	na	0.558685997	0.521187368	0.529373444	0.551483464	0.4947389	0.4947389	0.519565136	0.529574923	0.490783108	0.472429756	0.581083153	0.425851185
ENSSSCG00000002462	na	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000039320	na	0	0.002292237	0	0	0	0	0.002660109	0	0	0	0.002660109	0
RF02271.24	na	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000038851	na	0.000362697	0	0.001190694	0	0.001358166	0.001358166	0.007611193	0.005901601	0.008136959	0.016261875	0.004923914	0.004997105
PRIMA1	na	0.02749248	0.015770159	0.018947778	0.023789267	0.021305134	0.021305134	0.037500442	0.048807759	0.05809133	0.054470823	0.051269424	0.04876118
ENSSSCG00000040253	na	0.002339585	0.005165096	0.001385042	0.004605083	0.002084436	0.002084436	0.004640541	0	0.002396327	0.005224486	0.002571783	0
ASB2	na	1.161981576	1.076854497	1.178722237	1.237381497	1.203742737	1.203742737	1.385324889	1.453848617	1.338516884	1.377985487	1.362496341	1.342816631
ENSSSCG00000040915	na	0.002393501	0	0	0.001071422	0	0	0	0.005096915	0.00215549	0.003203257	0.006086439	0.001165966
CCDC197	na	0.014805152	0.004464152	0.007851197	0.008695287	0.009421084	0.009421084	0.006808403	0.007331314	0.005308542	0.003661594	0.005839081	0.004213358
OTUB2	na	0.008552611	0.007431896	0.002407911	0.010374926	0.01202767	0.01202767	0.002908896	0.003614501	0.003905855	0.002013423	0.002924752	0.003756244
DDX24	na	0.197897847	0.176041752	0.167360406	0.165549719	0.178792687	0.178792687	0.187928136	0.193252948	0.150626913	0.206984521	0.195833543	0.189988659
ISG12(A)	na	0.163419333	0.157163037	0.172440092	0.16078769	0.151504568	0.151504568	0.048278874	0.02487931	0.0312837	0.020888819	0.040612263	0.032583535
IFI27L2	na	0.057430348	0.082263577	0.062360357	0.073735676	0.074074719	0.074074719	0.036445088	0.044294685	0.039733094	0.047559011	0.033513468	0.026176206
ENSSSCG00000034002	na	0	0	0	0	0	0	0	0	0	0	0	0
PPP4R4	na	0	0.000830148	0	0	0.002410453	0.002410453	0.004210051	0.003196903	0.002918042	0.004492204	0.004342623	0.002817252
SERPINA6	na	0.000989244	0	0	0	0	0	0.00111089	0	0	0.00111089	0.002575733	0
ENSSSCG00000038515	na	0	0	0	0	0	0	0	0	0	0	0	0
SERPINA1	na	0	0	0	0	0	0	0	0	0	0	0.001093044	0
SERPINA11	na	0	0	0	0	0	0	0.000868671	0	0	0	0	0.001342927
UABP-2	na	0	0	0	0	0	0	0	0	0	0	0	0
SERPINA12	na	0	0	0	0	0	0	0	0	0	0	0	0
SERPINA4	na	0	0	0	0	0	0	0.001572546	0	0	0	0.001701698	0
SERPINA5	na	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000031595	na	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000002483	na	0.00057863	0.007286185	0.004160012	0.00498087	0.006081874	0.006081874	0.012032618	0.007756309	0.0153742	0.009945833	0.011274198	0.011659844
ENSSSCG00000030371	na	0.001169077	0.000894093	0.000292101	0	0	0	0.013968274	0.010756712	0.006825084	0.004624995	0.008150948	0.023209958
ENSSSCG00000002486	na	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000040750	na	0	0	0	0	0	0	0	0	0	0	0	0
SERPINA3-2	na	0	0	0	0	0	0	0	0	0	0	0	0
GSC	na	0.000555992	0	0	0	0	0	0.000782574	0.002192248	0.002192248	0	0	0.002192248
RF00322.24	na	0	0	0	0	0	0	0	0	0	0	0	0
DICER1	na	0.568589463	0.5301287	0.549542776	0.573868645	0.55930135	0.55930135	0.391552522	0.410735574	0.408398882	0.416332	0.385764006	0.338230167
CLMN	na	0.006966898	0.013288632	0.011722419	0.009460898	0.018088598	0.018088598	0.031319431	0.022751724	0.042134804	0.032462201	0.037456793	0.022414296
SYNE3	na	0.107200261	0.098613157	0.091924375	0.109072082	0.085900282	0.085900282	0.044474226	0.069054054	0.053721989	0.053114712	0.062881424	0.074549958
RF00231	na	0.000991162	0.005376295	0.006834933	0.004395091	0.002139307	0.002139307	0.000601034	0.004401213	0.002420621	0.004941247	0.002942731	0.002441297
GLRX5	na	0.29535418	0.263137571	0.304928539	0.27104406	0.305944488	0.305944488	0.175818996	0.20397579	0.164515318	0.169477014	0.207726668	0.17471676
RF02192	na	0	0	0	0	0	0	0	0	0	0	0	0
RF02193	na	0	0	0	0	0	0	0	0	0	0	0	0
TCL1B	na	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000002498	na	0	0	0	0	0	0	0	0	0	0	0	0
C14orf132	na	0	0.002067084	0.000759872	0.002294634	0.001001322	0.001001322	0.012851972	0.018675469	0.004416662	0.005798395	0.006041556	0.002510292
BDKRB2	na	0.002344988	0	0	0	0	0	0.004538553	0.003920383	0	0.00229716	0	0.004206645
ATG2B	na	0.680090637	0.717455516	0.688414972	0.686248918	0.722589353	0.722589353	0.411123152	0.442279687	0.385370064	0.421534766	0.499822821	0.455792825
BDKRB1	na	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000032134	na	0.080318161	0.093235222	0.09918354	0.088942264	0.06674529	0.06674529	0.037651705	0.045689934	0.049194859	0.067386479	0.044447661	0.043669241
AK7	na	0.00836075	0.007515453	0.00683519	0.0083003	0.014825142	0.014825142	0.005309231	0.006856118	0.007514305	0.01334083	0.003944586	0.007894713
ENSSSCG00000002505	na	1.023117022	0.996074281	1.021790962	1.01683916	1.025701607	1.025701607	0.973742145	1.1292535	1.057051266	1.076902873	1.051505423	1.081596317
VRK1	na	0.06102023	0.072135347	0.082317333	0.078607925	0.090137824	0.090137824	0.066332735	0.075532186	0.071265261	0.068160645	0.068776726	0.057808729
ENSSSCG00000040662	na	0	0	0	0.001169077	0	0	0	0	0	0	0	0
ENSSSCG00000039414	na	0.002993009	0.002050669	0.003390308	0.004951018	0.004234269	0.004234269	0.007136142	0.008466507	0.006581451	0.002505355	0.003023443	0.00731217
RF00026.673	na	0	0	0	0	0	0	0	0	0	0	0	0
BCL11B	na	0.011363075	0.011670606	0.014458634	0.012253896	0.005579235	0.005579235	0.00659807	0.002885263	0.005762788	0.002211633	0.006888818	0.004142092
SETD3	na	0.3197571	0.352607714	0.280913201	0.343313633	0.32193728	0.32193728	0.266620231	0.260927561	0.268487246	0.277993559	0.28365145	0.262576081
CCNK	na	0.112795877	0.101612458	0.132103451	0.128101627	0.122590436	0.122590436	0.151740448	0.131887885	0.135206962	0.112030905	0.133157562	0.149952563
CCDC85C	na	0.034635363	0.050058425	0.052506175	0.053916238	0.042582864	0.042582864	0.050430147	0.049717607	0.044718984	0.040096157	0.045647091	0.045088058
ENSSSCG00000022794	na	0.01420331	0.012496002	0.007793016	0.011871366	0.016294862	0.016294862	0.006414662	0.008902667	0.003406267	0	0	0.003246011
CYP46A1	na	0.005142872	0.007380319	0.017425965	0.005545842	0.007260518	0.007260518	0.008175772	0.004395658	0.01005956	0.01041878	0.019430098	0.006808523
EML1	na	1.507313076	1.419435096	1.376051131	1.425055149	1.463825223	1.463825223	0.821095188	0.760617346	0.840683798	0.765705204	0.802801859	0.86104361
EVL	na	0.469885452	0.48310015	0.456865287	0.465760587	0.471343023	0.471343023	0.569628011	0.499686396	0.583540741	0.512786357	0.470524293	0.496186407
ssc-mir-342	na	0	0	0	0	0	0	0	0	0	0	0	0
DEGS2	na	0	0.003190499	0.004478956	0.002134988	0	0	0.009626242	0.005995156	0.005825781	0.00459843	0.001589328	0.003043799
YY1	na	0.387890894	0.393893347	0.424939579	0.42277755	0.408228666	0.408228666	0.370113418	0.341538676	0.331488437	0.302687297	0.344226265	0.311336169
SLC25A29	na	0.731381562	0.759405145	0.728552498	0.711796054	0.784016664	0.784016664	0.699068743	0.716135957	0.695270685	0.77647994	0.740966625	0.722676479
SLC25A47	na	0.020557615	0.016377983	0.02335617	0.020778041	0.036722055	0.036722055	0.008922852	0.024650385	0.023392078	0.009513088	0.013315409	0.01125321
ssc-mir-345-1	na	0	0	0	0	0	0	0	0	0	0	0	0
WARS	na	0.074230315	0.059791089	0.068344995	0.055710441	0.054186665	0.054186665	0.041775548	0.057864068	0.057560429	0.054710935	0.055534381	0.041783561
WDR25	na	0.315452872	0.306573158	0.280501237	0.339894198	0.267611218	0.267611218	0.196532292	0.214542585	0.196268591	0.192314547	0.215545994	0.210117125
ssc-mir-9830	na	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000032449	na	0	0	0	0	0	0	0	0	0	0	0	0
BEGAIN	na	0	0.000523138	0.006564094	0	0.001654427	0.001654427	0.003760636	0	0.002888828	0	0.00229359	0.00288857
DLK1	na	0.004710891	0.000800461	0.004710891	0.004710891	0.004710891	0.004710891	0.001032006	0	0	0	0	0
RF01928	na	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000033974	na	0	0	0	0	0	0	0	0	0	0	0	0
RF01872	na	0	0	0.004941707	0	0.004941707	0.004941707	0	0	0	0	0	0
ssc-mir-493	na	0	0	0	0	0	0	0	0	0	0	0	0
MIR665	na	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000002573	na	0	0	0	0	0	0	0	0	0	0	0	0
MIR431	na	0	0	0	0	0	0	0	0	0	0	0	0
MIR433	na	0	0	0	0	0	0	0	0	0	0	0	0
ssc-mir-127	na	0	0	0	0	0	0	0	0	0	0	0	0
ssc-mir-432	na	0	0	0	0	0	0	0	0	0	0	0	0
ssc-mir-136	na	0	0	0	0	0	0	0	0	0	0	0	0
RF02145	na	0	0	0	0	0	0	0	0	0	0	0	0
RF01169	na	0	0	0	0	0	0	0	0	0	0	0	0
RF02146	na	0	0	0	0	0	0	0	0	0	0	0	0
RF02147	na	0	0	0	0	0	0	0	0	0	0	0	0
ssc-mir-370	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.1	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.2	na	0	0	0.00113129	0	0.00113129	0.00113129	0	0	0	0	0	0
RF00181.3	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.4	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.5	na	0.000896499	0	0	0	0	0	0	0	0	0	0	0
RF00181.6	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.7	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.8	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.9	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.10	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.11	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.12	na	0	0	0.002464371	0	0	0	0	0	0	0	0	0
RF00181.13	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.14	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.15	na	0	0.006621912	0	0	0	0	0	0	0	0	0	0
RF00181.16	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.17	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.18	na	0.004946306	0	0.004946306	0.001012007	0.004946306	0.004946306	0	0	0	0	0	0
RF00181.19	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.20	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.21	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.22	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.23	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.24	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.25	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.26	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.27	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.28	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.29	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.30	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.31	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.32	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.33	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.34	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.35	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.36	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.37	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.38	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.39	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.40	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.41	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.42	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.43	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.44	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.45	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.46	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.47	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.48	na	0	0	0	0	0	0	0	0	0	0	0	0
RF00181.49	na	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000033738	na	0	0	0	0	0	0	0	0.001621986	0	0	0	0
ENSSSCG00000034843	na	0.008683432	0.009504232	0.019020307	0.015530306	0.013467849	0.013467849	0.008205213	0.009915306	0.009821641	0.013322782	0.020337977	0.005812974
ACR	na	0	0	0	0	0	0	0	0	0	0	0	0
SHANK3	na	0.007726758	0.0108754	0.006897399	0.002164555	0.005840359	0.005840359	0.00131918	0.002125805	0.006800338	0.002853724	0.001413759	0.003539563
ARSA	na	0.014947449	0.011141677	0.008563447	0.008425976	0.007265696	0.007265696	0.010964655	0.010306856	0.010631931	0.016202568	0.011243909	0.012376165
MAPK8IP2	na	0	0	0	0	0	0	0	0	0	0	0	0
CHKB	na	0.027653146	0.030260443	0.029625572	0.026121566	0.027663727	0.027663727	0.013680533	0.019855909	0.018818014	0.014573335	0.0183554	0.016871778
CPT1B	na	0.607048631	0.615876851	0.602872619	0.665980725	0.593054838	0.593054838	0.673704085	0.696991393	0.697544677	0.764247001	0.647646563	0.707839436
SYCE3	na	0.0012261	0.001484957	0.00133411	0	0	0	0.014078189	0.007792599	0.012278224	0.017882765	0.009022517	0.01302593
KLHDC7B	na	0	0	0	0	0	0	0	0	0	0	0	0
ODF3B	na	0	0	0	0	0	0	0	0	0	0	0	0
NCAPH2	na	0.022414523	0.041988776	0.026681863	0.036459826	0.026954184	0.026954184	0.036658712	0.026428831	0.031119242	0.041222619	0.046059471	0.038588808
ENSSSCG00000031420	na	0.048562567	0.033648352	0.043343886	0.050628437	0.033358929	0.033358929	0.037601122	0.039028827	0.035144685	0.049826323	0.046486318	0.03731737
LMF2	na	0.036006469	0.043116391	0.031679344	0.041402855	0.028435121	0.028435121	0.032763204	0.023917214	0.025701868	0.021002791	0.028066981	0.027081934
MIOX	na	0	0	0	0	0	0	0	0	0	0	0	0
SBF1	na	0.058033065	0.087721405	0.057403181	0.062499065	0.054260957	0.054260957	0.034493576	0.030783906	0.033897122	0.026245634	0.038006635	0.038853775
PPP6R2	na	1.268638682	1.277685233	1.307759674	1.417974063	1.268739092	1.268739092	1.184170788	1.139004938	1.154518648	1.211935933	1.15074391	1.168212214
RF00026.674	na	0	0	0	0	0	0	0	0	0	0	0	0
DENND6B	na	0.247605929	0.198531286	0.223769429	0.219898513	0.197416147	0.197416147	0.111870485	0.123322786	0.107435025	0.119125045	0.11910941	0.142481739
PLXNB2	na	0.085663314	0.081378503	0.085229971	0.066140818	0.084780152	0.084780152	0.056895058	0.051813019	0.049338168	0.049579023	0.059604871	0.05958342
MAPK11	na	0.00228969	0.004273083	0.004681731	0	0.001298463	0.001298463	0	0.001386819	0.00540449	0	0.003059239	0.000445302
MAPK12	na	0.181453201	0.179117943	0.18518709	0.187490354	0.185595331	0.185595331	0.093557801	0.095895348	0.11022695	0.117005656	0.113824411	0.111295408
HDAC10	na	0.051058329	0.069907913	0.044549214	0.054311685	0.057323949	0.057323949	0.021963653	0.035835749	0.030664699	0.035320597	0.020683786	0.032456991
TUBGCP6	na	0.039957591	0.049229913	0.039377078	0.045797637	0.041847628	0.041847628	0.024808795	0.018627265	0.030192648	0.04078711	0.05127765	0.040235846
SELENOO	na	0.077936247	0.062576045	0.061754637	0.067849108	0.072755803	0.072755803	0.050864358	0.041381097	0.055410153	0.062145173	0.048777759	0.053306272
TRABD	na	0.079753236	0.098929391	0.090457661	0.089342501	0.119206946	0.119206946	0.063602173	0.078181217	0.061202742	0.086064518	0.06778133	0.083248385
PANX2	na	0	0	0.000825857	0	0.002164636	0.002164636	0	0	0	0	0	0
MOV10L1	na	0.011504223	0.007001532	0.003928362	0.004334658	0.004624059	0.004624059	0	0.001419753	0	0.004044695	0.007702037	0.006189154
MLC1	na	0	0	0.000949979	0	0.000949979	0.000949979	0.001179783	0	0	0.001179783	0	0
TTLL8	na	0.001346264	0	0	0.001131678	0	0	0	0	0	0	0.001211589	0
ENSSSCG00000000983	na	0	0	0	0	0	0	0	0	0	0	0	0
PIM3	na	0.02903838	0.034593206	0.021534422	0.030101061	0.014891363	0.014891363	0.009166728	0.005644048	0.013247465	0.018760025	0.013536879	0.010080367
CRELD2	na	0.004309355	0.008403835	0.015943393	0.006837377	0.008873573	0.008873573	0.007563581	0.01539679	0.017255115	0.012306232	0.011140761	0.007908131
ALG12	na	0.129540558	0.101115819	0.099242971	0.110811751	0.126478351	0.126478351	0.083804505	0.10202213	0.097199113	0.098483941	0.112432696	0.105277448
ZBED4	na	0.002419007	0.001959423	0	0.004089806	0	0	0	0.000608625	0	0	0.001212935	0.000608625
BRD1	na	0.094868285	0.063678015	0.084008518	0.089685986	0.068986217	0.068986217	0.083709135	0.045926046	0.051208504	0.052918119	0.053456442	0.082535123
FAM19A5	na	0	0.001816404	0.004250013	0.004004824	0	0	0.005264037	0.006515109	0.003144005	0.003531998	0.00233762	0.009797537
ENSSSCG00000034275	na	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D22A	na	0.186224532	0.145839792	0.18828245	0.157635556	0.168428254	0.168428254	0.16837797	0.144939098	0.132797327	0.125681103	0.135856253	0.15134826
RF00026.675	na	0	0	0	0	0	0	0	0	0	0	0	0
CERK	na	0.404437958	0.347424066	0.325366824	0.366293021	0.375430374	0.375430374	0.268719243	0.295694877	0.295800728	0.270095018	0.294715412	0.348178056
GRAMD4	na	0.409575453	0.39262258	0.409578936	0.418711523	0.422407525	0.422407525	0.390243833	0.41551387	0.40937169	0.442323708	0.413383078	0.399618134
CELSR1	na	0.279155265	0.263121704	0.253664718	0.289544792	0.292753987	0.292753987	0.272411255	0.255292771	0.289717064	0.239025306	0.233265628	0.258803439
TRMU	na	0.077928661	0.080065531	0.075323132	0.081237788	0.077382729	0.077382729	0.059768439	0.048384154	0.054943451	0.047557237	0.044827043	0.049602681
ENSSSCG00000000002	na	0.102780251	0.103895986	0.115336193	0.115474151	0.107180849	0.107180849	0.096588662	0.104877545	0.096539394	0.125417268	0.096965812	0.077827759
TTC38	na	0.083386042	0.05606169	0.079409901	0.086351077	0.076823619	0.076823619	0.056357279	0.04588435	0.069196694	0.06854747	0.06276509	0.066363963
PKDREJ	na	0.003147209	0	0.003261508	0.003261508	0.001022457	0.001022457	0.003056415	0.006461089	0.003682368	0.007503707	0.012153548	0.007938041
CDPF1	na	0.189013704	0.17679595	0.19960912	0.204390799	0.202590419	0.202590419	0.17726575	0.185768027	0.194688573	0.161286487	0.157343684	0.162130156
PPARA	na	0.284015863	0.309838845	0.316228061	0.316810885	0.296869131	0.296869131	0.501060153	0.589709835	0.533811604	0.506367095	0.546172594	0.553226204
ENSSSCG00000033576	na	0	0.000731431	0.000731431	0	0	0	0	0	0	0	0	0
ENSSSCG00000035352	na	0.238085988	0.216612943	0.246039198	0.232930489	0.260635932	0.260635932	0.214054683	0.214599044	0.189686987	0.209387003	0.232716038	0.199475242
WNT7B	na	0.002702556	0	0	0.00093887	0	0	0.003030769	0	0	0.000989539	0.000859416	0.002118311
ATXN10	na	0.641410818	0.65131285	0.646644344	0.626584251	0.588597308	0.588597308	0.630466607	0.515937797	0.674593788	0.569904998	0.648682868	0.600017072
RF00026.676	na	0	0	0	0	0	0	0	0	0	0	0	0
FBLN1	na	0.098038692	0.081014172	0.102142568	0.085171938	0.082413451	0.082413451	0.029909915	0.052024515	0.068700333	0.040021731	0.036853679	0.036667262
RF00026.677	na	0	0	0	0	0	0	0	0	0	0	0	0
RIBC2	na	0	0	0	0	0	0	0.001366084	0.002408509	0.001064866	0.002349232	0.000711691	0
SMC1B	na	0.077313784	0.059492172	0.073019656	0.06688603	0.069619333	0.069619333	0.123677704	0.127214389	0.118995276	0.102513249	0.127359928	0.108785376
FAM118A	na	0.233854046	0.235951635	0.238291441	0.191115526	0.252950194	0.252950194	0.132769553	0.148492771	0.141530633	0.145750168	0.133042209	0.14868804
UPK3A	na	0.003514175	0.000953038	0.000351046	0.000351046	0.003061257	0.003061257	0.00178559	0.001221527	0.00178559	0.003007118	0.001936727	0.001221527
KIAA0930	na	0.112161137	0.102377649	0.112182278	0.130596312	0.117931291	0.117931291	0.097763463	0.092872699	0.102906646	0.110469927	0.102074455	0.088291975
MIR1249-1	na	0	0	0	0	0	0	0	0	0	0	0	0
NUP50	na	0.086238797	0.071478984	0.070573155	0.084909118	0.070596844	0.070596844	0.102932342	0.070205043	0.104776377	0.075928757	0.084537484	0.090888305
ENSSSCG00000037052	na	0	0	0	0	0	0	0	0	0	0	0	0
