NAME	DESCRIPTION	P1-MI-D1	P1-MI-D3	P11-Sham	P2-Sham	P4-Sham	P8-MI-D1	P8-MI-D3	P9-Sham
Lgals1	na	0.922245154	1.160373776	0.231781215	1.121299668	0.922390311	0.20753749	0.647156011	0.3160091
Nol12	na	0.092364607	0.072782507	0.018848999	0.053025899	0.04030572	0.031477992	0.032368113	0.022080733
Triobp	na	0.11347881	0.115440934	0.028184391	0.092287024	0.055547793	0.046533373	0.036016985	0.027099864
H1f0	na	0.173551111	0.321079043	0.049547067	0.270760719	0.181466999	0.071033306	0.087832653	0.075397306
Gcat	na	0.009987204	0.004380707	0.001922926	0.012088126	0.004953026	0.00176066	0.004412764	0.000890434
Ankrd54	na	0.044024086	0.051055158	0.02717302	0.036541361	0.027979023	0.041179284	0.031952411	0.033576214
Eif3l	na	0.144276756	0.111421257	0.02717561	0.134590685	0.074104216	0.033721351	0.042523473	0.028416639
Micall1	na	0.489482867	0.41380243	0.356309003	0.286457497	0.211759422	0.508518891	0.438290836	0.32830189
1700088E04Rik	na	0.020193328	0.022777229	0.016604184	0.026590352	0.017471569	0.012531823	0.017867398	0.023977076
Polr2f	na	0.329392055	0.335515939	0.08191493	0.336643944	0.247528775	0.054687488	0.082421442	0.082937516
Sox10	na	0.000122562	0	0.000482373	0.001699787	0.000635568	0	0	0
Gm10863	na	0.001825958	0.000688776	0.00265124	0.000644004	0	0	0.000775692	0.002370413
Pick1	na	0.11231479	0.15631306	0.111207089	0.122059042	0.083846613	0.121109403	0.116810624	0.132186124
Slc16a8	na	0.002270733	0.000697038	0.000440895	0.003763956	0.001564795	0	0	0.00053719
Baiap2l2	na	0.002553043	0.003286147	0.00320017	0.005316655	0.00256417	0.001753991	0.003688408	0.001947458
Pla2g6	na	0.035030006	0.035747905	0.023194962	0.036174691	0.013782371	0.022193093	0.034936358	0.02133329
Maff	na	0.061950505	0.018885775	0.001655541	0.006410178	0.003758685	0.020963318	0.007115047	0.001419556
Tmem184b	na	0.176469376	0.192599973	0.112271647	0.124181666	0.087116206	0.14311118	0.147623359	0.120581459
Csnk1e	na	0.195435626	0.207261724	0.081125707	0.162629092	0.08926575	0.120101701	0.098874793	0.084955185
Gm16059	na	0.001657806	0	0.00028323	0.001923777	0.002180453	0.000583074	0.000922204	0.000535318
Kcnj4	na	0.005523651	0.00727711	0.001095846	0.009819332	0.002651701	0	0.000548547	0.001549303
Kdelr3	na	0.1075657	0.067347319	0.005574326	0.066297459	0.082019483	0.031366211	0.042434848	0.015610155
Ddx17	na	0.739388214	0.937462801	0.814019083	0.557579622	0.34757482	1.144166868	1.143383376	0.719941935
Dmc1	na	0.0101671	0.006621064	0.012086007	0.007671268	0.018564171	0.011220223	0.008058191	0.011703512
Fam227a	na	0.043105491	0.033933124	0.051266903	0.035215296	0.059364773	0.045835855	0.043667541	0.076533559
Cby1	na	0.078388695	0.123123621	0.040173428	0.130372105	0.087088686	0.025757314	0.041596006	0.055844068
Tomm22	na	0.365989341	0.332481749	0.121948867	0.348076481	0.249198619	0.062879268	0.106144189	0.108463314
Josd1	na	0.106994678	0.117324347	0.072039139	0.084495927	0.066038539	0.064564627	0.079177491	0.06109862
Gm26884	na	0.000712279	0	0	0.001201678	0	0	0	0.000229137
Gtpbp1	na	0.07519813	0.071061986	0.035857286	0.054738601	0.046139691	0.040447599	0.049357088	0.045784722
Sun2	na	0.113427036	0.143977692	0.094262014	0.120736462	0.065911056	0.090189008	0.142011483	0.096194505
Gm16576	na	0.02819954	0.02802195	0.047060978	0.016240625	0.017057951	0.036508203	0.035805063	0.040003366
Dnal4	na	0.06616857	0.074858475	0.045215506	0.064448751	0.034056807	0.023140601	0.046504689	0.054965118
Nptxr	na	0.00661675	0.009127874	0.001971038	0.005807861	0.002923262	0.004031418	0.008042078	0.000626488
Npcd	na	0.014897434	0.012246018	0.016147652	0.017352214	0.012365977	0.012534685	0.011204884	0.01697181
Cbx6	na	0.000339763	0	0	0.000717523	0	0	0	0
Apobec3	na	0.024237001	0.03449695	0.009438786	0.044459798	0.013644455	0.009627471	0.012645743	0.007248098
Cbx7	na	0.064035208	0.047903591	0.090698387	0.061359124	0.137677392	0.081355974	0.097722809	0.116193736
Pdgfb	na	0.082018349	0.064866121	0.007925253	0.013179955	0.010733448	0.057045698	0.039895502	0.006129765
Rpl3	na	0.261133292	0.1467441	0.090449502	0.161864685	0.177159632	0.079404539	0.093268459	0.120336496
Syngr1	na	0.303765912	0.32442083	0.209469779	0.468907585	0.3661354	0.088168327	0.179557208	0.256125735
Tab1	na	0.124668198	0.167399958	0.153385533	0.151727263	0.091586057	0.151757048	0.189588676	0.152931462
Mgat3	na	0.03470696	0.01755444	0.059335088	0.032935438	0.023586333	0.01910336	0.042712112	0.072398249
Mief1	na	0.217176555	0.166720221	0.125733063	0.141741101	0.12237068	0.117155408	0.12341072	0.116303789
Atf4	na	0.44941098	0.314884815	0.182362677	0.215939454	0.140978018	0.32740602	0.289164827	0.165463566
Rps19bp1	na	0.119673706	0.09882141	0.03751577	0.095466231	0.068259422	0.033993658	0.033154543	0.028262234
Cacna1i	na	0.000647273	0.000753279	0.000443346	0	0	0.002086578	0.000637509	0
Enthd1	na	0.003407613	0.003770963	0.00354933	0.003107648	0.006807908	0.003572732	0.004847468	0.006699072
Grap2	na	0.000788692	0.004518903	0.000398998	0.002957316	0.001175127	0.000775616	0.000438268	0
Fam83f	na	0.000802335	0.000506567	0.001357051	0.000726329	0.000480255	0.001261033	0	0
Tnrc6b	na	0.703031957	0.833218114	0.787483855	0.664231122	0.557746072	0.720864447	0.821216661	0.755338462
Adsl	na	0.632959089	0.691059706	0.43674851	0.874937407	1.106111023	0.27145018	0.377128616	0.605985802
Sgsm3	na	0.058772718	0.054139386	0.04949536	0.046148824	0.040238104	0.038651135	0.055052243	0.056727927
Sgsm3.1	na	0	0	0	0	0	0	0	0
Mkl1	na	0.290323806	0.260065063	0.153804572	0.179354545	0.187941006	0.294076031	0.25238009	0.184357268
Mchr1	na	0.000638833	0	0	0	0	0	0	0
Slc25a17	na	0.126173726	0.135293779	0.075633459	0.12040966	0.073476276	0.088651173	0.099022719	0.066856534
St13	na	0.347953481	0.314213511	0.154766422	0.353269829	0.224767295	0.158652649	0.175201801	0.160768297
Xpnpep3	na	0.126337728	0.113824532	0.120066362	0.103744015	0.091616005	0.096070489	0.100890529	0.106343678
Dnajb7	na	0	0	0	0.000762591	0.000528319	0	0	0
Gm17025	na	0.000739612	0.000346849	0.000940861	0.000730053	0	0.000172511	0	0.000465822
Rbx1	na	0.569435119	0.476249459	0.262475617	0.553862718	0.471419866	0.16956959	0.195463269	0.273035542
Gm5218	na	0.00365279	0.002852267	0.001440631	0.001869731	0	0	0	0.001060064
Ep300	na	0.223792015	0.244964907	0.165553065	0.145132687	0.146489536	0.232985747	0.228185701	0.168548287
L3mbtl2	na	0.025713855	0.045903408	0.018231957	0.021161546	0.02887429	0.025050395	0.02906349	0.022042115
Chadl	na	0.007822118	0.006081052	0.011204428	0.00421798	0.007013468	0.003488609	0.008699902	0.00701365
Rangap1	na	0.179336787	0.259245484	0.039514278	0.107093954	0.092827008	0.075357468	0.10279625	0.041439717
Zc3h7b	na	0.16146551	0.203397352	0.168314126	0.144769939	0.114563315	0.139108009	0.22156483	0.187466572
Gm17597	na	0.000471894	0.001270202	0.000444354	0	0	0.000430662	0	0.00283115
Tef	na	0.083129223	0.123296165	0.108450149	0.129802195	0.074557255	0.121164181	0.166723127	0.155727871
Gm8444	na	0.000905065	0.00083124	0	0.001733928	0.001492739	0.000441979	0	0.002666588
Tob2	na	0.078907013	0.078498609	0.128934304	0.072548471	0.055808046	0.1217979	0.15525366	0.091672292
Phf5a	na	0.169816061	0.194002885	0.051680725	0.149408727	0.101125399	0.05000477	0.050422946	0.050885816
Aco2	na	1.455055632	1.585203243	1.008760404	1.78236935	1.179527006	0.743417041	0.927658238	0.903244021
Polr3h	na	0.037679638	0.026412118	0.006449534	0.032725126	0.013222384	0.017038482	0.009494092	0.011301609
Csdc2	na	0.006239961	0.011992345	0.020587079	0.006786058	0.005354443	0.008222649	0.023759933	0.011144178
Pmm1	na	0.033496152	0.039959303	0.004643571	0.02635763	0.020614921	0.010207237	0.014744334	0.013109735
1700029P11Rik	na	0	0	0	0	0	0	0	0
Xrcc6	na	0.122179338	0.115215718	0.067227142	0.106204622	0.106531099	0.059253784	0.081293466	0.078370671
Desi1	na	0.17708596	0.152328897	0.097471887	0.100716206	0.107631014	0.115793013	0.132484174	0.0968216
Nhp2l1	na	0.31321885	0.280170269	0.060095126	0.324829178	0.217912364	0.056347799	0.069486294	0.057529655
4930407I10Rik	na	0	0	0	0	0	0	0	0
Mei1	na	0.003315491	0.001249655	0.00520118	0.002423397	0.003181672	0.000988492	0.001075571	0.004303164
Ccdc134	na	0.056606735	0.046287726	0.033070817	0.044501511	0.022539346	0.060172859	0.045470631	0.035489694
Srebf2	na	0.243623828	0.201509964	0.054673136	0.178594587	0.157617568	0.127798432	0.100522709	0.06769172
Shisa8	na	0.00038587	0.000107482	0.00096568	0.001349846	0.001759095	0	0.002765187	0.00109103
Tnfrsf13c	na	0.005207037	0.000639823	0.000335828	0.004047465	0.001797779	0.001817283	0.002476922	0
Cenpm	na	0.061341479	0.077237188	0.003724109	0.037458312	0.052870744	0.003300233	0.016310032	0.002719584
1500009C09Rik	na	0.005318064	0.006776094	0.000577411	0.000584296	0.000487111	0.000649972	0.001553735	0.000559126
3-Sep	na	0.001006974	0.004234831	0	0.001355797	0.001360085	0.001562608	0	0.001015543
Wbp2nl	na	0.002119131	0.000704882	0.00116477	0.001095889	0.001045389	0.002016724	0.000687194	0.00286458
Naga	na	0.038547201	0.046422789	0.012128914	0.038675789	0.019626734	0.015801013	0.027436067	0.015311612
Fam109b	na	0	0	0	0	0	0	0	0
Smdt1	na	0.795445458	0.883563786	0.251363032	1.008148598	0.700340282	0.150790851	0.233487745	0.283201943
Ndufa6	na	1.033649551	1.181102999	0.527335416	1.441479283	1.165246479	0.249788898	0.374374784	0.592395648
Cyp2d22	na	0.052535088	0.068764062	0.053519257	0.053599562	0.02607288	0.022776433	0.043490539	0.046507221
Cyp2d11	na	0	0	0	0	0	0	0	0
Cyp2d10	na	0	0	0	0	0	0	0	0
Cyp2d9	na	0	0	0.000422888	0	0	0	0	0
Cyp2d12	na	0	0	0	0	0	0	0	0
Cyp2d34	na	0.000611621	0.000452247	0	0	0	0.000419078	0	0
Cyp2d37-ps	na	0	0	0	0	0	0	0	0
Cyp2d40	na	0	0	0	0	0	0	0	0
Cyp2d26	na	0	0.000798826	0	0.000279021	0	0	0.000523397	0
Tcf20	na	0.332849182	0.330210882	0.197402422	0.253960835	0.216224294	0.307399312	0.289304213	0.212296359
Gm20324	na	0.000371331	0.001727899	0.000557008	0.001631516	0.000412596	0	0.000270021	0
Gm29019	na	0	0	0	0	0	0.000190961	0	0
AW121686	na	0	0	0	0	0	0	0	0
Nfam1	na	0.004866905	0.005681711	0.000504791	0.003846871	0.005365674	0.002340698	0.008573347	0.00186334
Serhl	na	0.129919868	0.15204864	0.070195067	0.117710254	0.05958005	0.07764105	0.084677417	0.068441807
Gm17206	na	0.001043347	0.001304675	0	0	0.000435895	0	0	0.000844568
Rrp7a	na	0.087181514	0.066360384	0.011821705	0.051363575	0.028904054	0.03233899	0.025573271	0.016851677
Poldip3	na	0.123511069	0.115163871	0.060857319	0.086070825	0.066134371	0.064322236	0.075442752	0.069835458
Cyb5r3	na	0.187250053	0.196114273	0.013192781	0.138334896	0.075932153	0.030740361	0.042648472	0.018847512
A4galt	na	0.02068773	0.014905005	0.008463994	0.008985639	0.018360422	0.007733614	0.009256517	0.010193475
Arfgap3	na	0.180288512	0.119464004	0.034254691	0.094933978	0.071806016	0.080874816	0.067370649	0.055808181
1700001L05Rik	na	0.00113468	0	0	0	0.000314473	0.001212674	0	0
Pacsin2	na	0.506498197	0.461623939	0.437629413	0.279581231	0.247512253	0.538227406	0.517714017	0.352887522
Ttll1	na	0.035136785	0.036879644	0.053921848	0.043441507	0.044086705	0.013679453	0.02885196	0.040501115
Bik	na	0.121198089	0.119291429	0.099127794	0.112711054	0.076450285	0.082767953	0.106845987	0.088014563
Mcat	na	0.055419437	0.061240104	0.022574204	0.065844217	0.044185232	0.035615911	0.046948962	0.021891331
Tspo	na	0.335648589	0.4572958	0.028879207	0.290596624	0.224786313	0.044862184	0.120587051	0.052691427
Ttll12	na	0.035022376	0.027316571	0.009335151	0.020487529	0.010489451	0.015306464	0.01858939	0.01150772
Scube1	na	0.013380403	0.028010994	0.019719971	0.022143509	0.018807346	0.009926477	0.015339593	0.022564501
Mpped1	na	0	0	0.000747814	0.001003805	0.000366386	0	0	0
Efcab6	na	0.071135756	0.029001617	0.038139619	0.018341927	0.039543841	0.13081081	0.035316968	0.047994669
Sult4a1	na	0	0	0	0	0	0	0.000263647	0.000412905
Pnpla5	na	0	0	0	0	0.0004821	0	0	0
Pnpla3	na	0.004815692	0.007167395	0.045001033	0.003291338	0.008849338	0.020606824	0.063525092	0.026521229
Samm50	na	0.332748208	0.341561882	0.180886978	0.517140843	0.27341657	0.125147937	0.141994412	0.189129047
Parvb	na	0.291094319	0.316065791	0.214879228	0.206476107	0.198450113	0.259948462	0.272226164	0.212228247
Parvg	na	0.006785581	0.015412078	0.009301622	0.005949243	0.004307629	0.007629195	0.009033766	0.004845953
1810041L15Rik	na	0.00115653	0.000381766	0.000540223	0	0.000501618	0.001132783	0.000263647	0
Ldoc1l	na	0.018916591	0.027200195	0.004125587	0.012881497	0.01131359	0.002238005	0.009435835	0.006072655
Prr5	na	0.015995985	0.015666105	0.007064713	0.023344528	0.009972507	0.004500965	0.012187204	0.003095253
Arhgap8	na	0.010411148	0.008253169	0.00390693	0.011374104	0.013913559	0.004640422	0.005578796	0.009987629
Phf21b	na	0.013853762	0.010318262	0.029248286	0.006819921	0.016947321	0.013290451	0.008731812	0.03665675
Gm29666	na	0.013292814	0.013987567	0.018431041	0.013406766	0.007607509	0.009184714	0.014870142	0.020059239
Nup50	na	0.087793766	0.07510635	0.033760315	0.039994492	0.033177362	0.047974799	0.048940775	0.027449003
5031439G07Rik	na	0.073477218	0.061827787	0.037818431	0.034064847	0.039749847	0.065237087	0.062324238	0.051354801
Upk3a	na	0	0	0	0	0.000584575	0	0	0
Fam118a	na	0.036617956	0.04901522	0.016359617	0.034543128	0.02667868	0.02152307	0.028529392	0.023998311
Smc1b	na	0.010869768	0.023323798	0.030541593	0.011285675	0.008866013	0.00884011	0.035207573	0.029824168
Ribc2	na	0	0.000138121	0.000666482	0.002221372	0.000269092	0.000292943	0.001954867	0.000544281
Fbln1	na	0.044825856	0.121480486	0.037681552	0.072486852	0.067137812	0.022677986	0.076497064	0.036177711
Atxn10	na	0.636632975	0.532587164	0.272026851	0.42866225	0.307645829	0.468253197	0.38520225	0.276512975
7530416G11Rik	na	0	0	0	0	0	0.000526912	0	0
Wnt7b	na	0.000520999	0	0	0	0	0	0.000389191	0
AU022754	na	0.004563505	0	0	0	0.003306469	0.001650084	0	0.000326877
D130051D11Rik	na	0.003707677	0.004975495	0.00135304	0.001288902	0.002040834	0.002916893	0.003199246	0.001371689
Ppara	na	0.362975372	0.503914075	0.564482699	0.388685576	0.363026347	0.452296778	0.686752477	0.591611726
Cdpf1	na	0.076819602	0.067348799	0.048057445	0.100930458	0.058472773	0.01299642	0.023363442	0.038901904
Pkdrej	na	0.003642486	0.010679396	0.00222573	0.00557137	0.002428264	0.004640229	0.002371124	0.003324878
Ttc38	na	0.030673949	0.028350155	0.033151446	0.027278404	0.028387964	0.014745949	0.030827515	0.027927623
Gtse1	na	0.007400901	0.033022616	0.002341179	0.010137839	0.015136369	0.002910943	0.007354204	0.00031865
Trmu	na	0.129734313	0.140368773	0.164242683	0.115102477	0.107528942	0.095449094	0.108154487	0.157062133
Celsr1	na	0.079263968	0.1248269	0.061923917	0.115568246	0.064523295	0.053514095	0.055174849	0.065748179
Gramd4	na	0.298057858	0.322976182	0.287529562	0.232663219	0.163373986	0.324994803	0.283037246	0.313342469
Gm15722	na	0.001131491	0.002272509	0.000188897	0.003318451	0.000445651	0	0	0
Cerk	na	0.260693602	0.286766145	0.215902731	0.229883142	0.18470389	0.205012949	0.247681763	0.212004077
Gm15569	na	0.001173808	0.000590001	0	0	0	0.000682624	0.000501862	0.000594564
Tbc1d22a	na	0.102763137	0.103882506	0.070219035	0.080347643	0.067445213	0.077102074	0.081346315	0.064438224
Fam19a5	na	0.008570731	0.006422628	0.01417873	0.004929559	0.002086956	0.024097033	0.015742241	0.004558584
Zdhhc25	na	0	0	0	0	0	0	0	0
Brd1	na	0.122610854	0.12849107	0.090579499	0.105380925	0.069269674	0.112362077	0.105572148	0.089362573
Zbed4	na	0.125722935	0.105524952	0.058076207	0.064817205	0.087683832	0.107059189	0.069397959	0.069847366
Alg12	na	0.032316343	0.024761581	0.032829908	0.03192198	0.017374379	0.032693642	0.031782657	0.024679798
Creld2	na	0.126394172	0.0617895	0.038605276	0.07519968	0.075303242	0.087725509	0.050139658	0.026282095
Pim3	na	0.204242835	0.115920071	0.064509683	0.141744746	0.080533513	0.073099262	0.061119668	0.092728863
Ttll8	na	0.012937018	0.002438931	0.008513883	0.009188639	0.014078561	0.011881036	0.002318521	0.007757162
Mlc1	na	0	0	0	0	0	0	0.000434079	0
Mov10l1	na	0.202838789	0.277955728	0.13949164	0.256434376	0.285774311	0.097675381	0.117097346	0.185684133
Panx2	na	0.00450197	0.00859159	0.003406838	0.005643037	0.006140195	0.002497519	0.002011047	0.002437417
Trabd	na	0.205485901	0.199679808	0.165095703	0.172193391	0.149812807	0.197813377	0.153859319	0.155997127
Selo	na	0.056566767	0.066162753	0.071837632	0.061509091	0.048130651	0.040187609	0.048731811	0.091969834
Tubgcp6	na	0.077707936	0.080662692	0.051121991	0.05539519	0.041880617	0.057199529	0.063213136	0.046855877
Hdac10	na	0.029171473	0.039327244	0.028280514	0.013975189	0.02941564	0.015645891	0.025534394	0.020786403
Mapk12	na	0.078592919	0.103059643	0.036698853	0.050023326	0.029276936	0.069190943	0.084498137	0.042433187
Mapk11	na	0.010417662	0.007926645	0.000679245	0.007144693	0.001560185	0.009992176	0.00601109	0.001586089
Plxnb2	na	0.264370412	0.278812839	0.096230368	0.236080152	0.137520049	0.133401577	0.140553209	0.095312525
Dennd6b	na	0.117286537	0.137417236	0.175508784	0.122045807	0.066988078	0.144921201	0.15564527	0.182636731
Gm26798	na	0.004770562	0.004736592	0.000895771	0.00559224	0.003121537	0.005065989	0.005937307	0.001038824
Ppp6r2	na	0.060298423	0.068372043	0.060619834	0.053792412	0.032196264	0.078734656	0.079474059	0.069282369
Sbf1	na	0.112860961	0.118470046	0.068242443	0.081584917	0.055958108	0.103864957	0.11319726	0.057316309
Adm2	na	0.001481093	0.000321283	0	0.000587876	0	0	0	0
Miox	na	0	0	0	0	0	0	0	0
Lmf2	na	0.068667468	0.085390209	0.029744746	0.06839438	0.04278937	0.056449502	0.054107847	0.039590346
Ncaph2	na	0.162617378	0.206820133	0.089738203	0.172182616	0.123031049	0.072596623	0.091781448	0.077879408
Sco2	na	0.07117448	0.053413616	0.025855014	0.064551655	0.039130634	0.014625677	0.026229583	0.019471583
Tymp	na	0.017235221	0.010831035	0.024877211	0.009261427	0.009847789	0.012085043	0.009128383	0.042717904
Odf3b	na	0.000913305	0.001000467	0.001316146	0.002950113	0.000579854	0.000488285	0	0.000107221
Klhdc7b	na	0	0	0	0	0	0	0	0
Syce3	na	0.001323933	0.000812301	0.001163883	0	0.001179473	0.001432698	0.001490039	0.001699926
Cpt1b	na	0	0	0	0	0	0	0	0
Chkb	na	0.516955805	0.633063431	0.753051168	0.642442194	0.430839418	0.338891808	0.456679568	0.817226378
C730034F03Rik	na	0.035220305	0.032504358	0.041712282	0.045489028	0.031920963	0.024628578	0.030895436	0.033858061
Mapk8ip2	na	0.019385289	0.008327482	0.037633023	0.006916352	0.005604606	0.016148621	0.005785558	0.068484497
Arsa	na	0.021067381	0.017034557	0.005563659	0.021411954	0.011112605	0.008982748	0.017095873	0.009843079
C230037L18Rik	na	0.013969485	0.008835321	0.014979129	0.010587502	0.007809489	0.00569278	0.009614041	0.011132039
Shank3	na	0.062675638	0.065075261	0.010855221	0.03322983	0.012632399	0.02469051	0.031073358	0.010338013
Acr	na	0.001981212	0.003035647	0	0.00186742	0.001406503	0.000522151	0.000546828	0.000506353
Rabl2	na	0.017308292	0.02458947	0.009207203	0.035072244	0.016367179	0.011563216	0.019467307	0.014124799
Syt10	na	0.004742837	0.003582925	0.008701052	0.005593631	0.003377246	0.005920001	0.006151934	0.005427408
Alg10b	na	0.007874507	0.005965327	0.002135551	0.005199696	0.001338071	0.002757371	0.002025246	0.001747857
Cpne8	na	0.042494376	0.036850491	0.011324268	0.017532732	0.018576517	0.032356874	0.028061276	0.011772842
Kif21a	na	0.149003967	0.187695698	0.131929478	0.103827774	0.105801959	0.175881143	0.215260295	0.113002358
Abcd2	na	0.009161242	0.014910087	0.021843247	0.009681602	0.006584237	0.007904784	0.021522671	0.013395286
CN725425	na	0	0.000420044	0.001308802	0.000831635	0	0.002705718	0.001353046	0.001904981
Slc2a13	na	0.056355458	0.044111351	0.007614191	0.033601639	0.023967796	0.026924298	0.025407632	0.010588222
4933438A12Rik	na	0	0.000496117	0.00071766	0	0.000490441	0.001268586	0.001705286	0.000573064
Lrrk2	na	0.128450882	0.138551686	0.091573468	0.067516229	0.058158508	0.128194263	0.138190449	0.091858502
Smgc	na	0.001714941	0.00071051	0	0	0.000530851	0.001057682	0	0
Cntn1	na	0.006394316	0.007731156	0.013081385	0.007826562	0.006311316	0.003234686	0.00414394	0.017636878
Gm26760	na	0.013938633	0.098437996	0.088878878	0.073423306	0.053362084	0.018460287	0.056474622	0.065649136
Pdzrn4	na	0.043543116	0.16753591	0.495962626	0.055764454	0.115815424	0.100675704	0.217076486	0.205402754
